item_id,status,sku,price,qty_ordered,grand_total,increment_id,category_name_1,discount_amount,payment_method,Working Date,BI Status, MV ,Customer ID
212206,canceled,Al Muhafiz Sohan Halwa Walnut,510,1,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,510,352
212207,canceled,RS_Sohan Halwa_Tin-1000 GM,600,1,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,600,352
212209,canceled,RS_Habshi Halwa Tin,280,2,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,560,352
212210,canceled,RS_Chum Chum Tin,435,1,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,435,352
212211,canceled,RS_Gulab jaman Tin,435,1,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,435,352
212212,canceled,RS_Karachi Halwa Tin,280,2,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,560,352
212213,canceled,RS_Honey Dry Fruit Halwa,325,2,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,650,352
212214,canceled,BK5110250OR,234,2,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,468,352
212215,canceled,BK5110500,500,1,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,500,352
212216,complete,UK_Gift Box Pistachio Delight 500 Gms,370,1,370,100148156,Soghaat,0,cod,7/3/2016,Net,370,353
212217,complete,UK_Namkino Mix Nimco 400 Gms,170,1,60,100148157,Soghaat,141.66,cod,7/3/2016,Net,170,354
212218,complete,UK_ Namkino Daal Moong 200 Gms,90,1,60,100148157,Soghaat,75,cod,7/3/2016,Net,90,354
212219,complete,UK_Namkino Badshahi Mix 200 Gms,100,1,60,100148157,Soghaat,83.34,cod,7/3/2016,Net,100,354
212220,canceled,Infinix Hot Note X551-1GB-Gold-Nationwide Delivery,12600,1,12600,100148158,Appliances,0,cod,7/3/2016,Gross,"12,600",355
212222,complete,Al Muhafiz Sohan Halwa Almond,350,1,150,100148159,Soghaat,200,cod,7/3/2016,Net,350,354
212223,refund,UK_Namkino Khat Mitha Mix 200 Gms,80,1,870,100148160,Soghaat,0,cod,7/3/2016,Valid,80,111
212224,refund,RS_Habshi Halwa Tin,280,1,870,100148160,Soghaat,0,cod,7/3/2016,Valid,280,111
212225,refund,UK_Namkino Mix Nimco 200 Gms,80,1,870,100148160,Soghaat,0,cod,7/3/2016,Valid,80,111
212226,refund,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,870,100148160,Soghaat,0,cod,7/3/2016,Valid,100,111
212227,refund,RS_Baklawa 500gm,330,1,870,100148160,Soghaat,0,cod,7/3/2016,Valid,330,111
212228,canceled,Lenovo Zuk,33999,34,1155966,100148161,Mobiles & Tablets,0,mygateway,7/3/2016,Gross,"1,155,966",356
212229,complete,Nokia Asha 105,2620,1,3395,100148162,Mobiles & Tablets,0,cod,7/3/2016,Net,"2,620",357
212230,complete,AUDIONIC BT110 SPEAKER,775,1,3395,100148162,Computing,0,cod,7/3/2016,Net,775,357
212231,complete,bata_comfit-8613714-44-10,999,1,999,100148163,Men's Fashion,0,internetbanking,7/3/2016,Net,999,358
212233,complete,bata_leena-5161226-37-4,999,1,999,100148164,Women's Fashion,0,cod,7/3/2016,Net,999,359
212235,complete,Al Muhafiz Sohan Halwa Almond,350,1,150,100148165,Soghaat,200,cod,7/3/2016,Net,350,360
212236,complete,VITAMIN_KOJIC ACID WHITENING CREAM,280,1,840,100148166,Beauty & Grooming,0,cod,7/3/2016,Net,280,361
212237,complete,vitamin_Kojic Acid Whitening Face Wash,280,2,840,100148166,Beauty & Grooming,0,cod,7/3/2016,Net,560,361
212238,order_refunded,PucaM_SS-25-BLACK-41,1125,1,126,100148167,Men's Fashion,0,cod,7/3/2016,Valid,"1,125",362
212240,order_refunded,kkc_Jasmine King Air Freshener,144,1,144,100148168,Home & Living,0,cod,7/3/2016,Valid,144,241
212241,complete,PucaM_SS-2715-CAMEL-43,1500,1,1500,100148169,Men's Fashion,0,cod,7/3/2016,Net,"1,500",363
212243,complete,kkc_Rose King  Air Freshener,144,1,144,100148170,Home & Living,0,cod,7/3/2016,Net,144,241
212244,canceled,AC_110-white with blacck,999,1,999,100148171,Women's Fashion,0,cod,7/3/2016,Gross,999,364
212245,canceled,HR_Pani Puri 360g,350,1,350,100148172,Soghaat,0,cod,7/3/2016,Gross,350,365
212246,canceled,hol_T-38-42,1450,1,1450,100148173,Men's Fashion,0,cod,7/3/2016,Gross,"1,450",366
212248,complete,Al Muhafiz Sohan Halwa Walnut,510,1,510,100148174,Soghaat,0,cod,7/3/2016,Net,510,367
212249,canceled,Am-PTV_VC-1029-M,6000,1,7933.86,100148175,Men's Fashion,0,mygateway,7/3/2016,Gross,"6,000",368
212251,complete,Audionic_LT-486,250,1,525,100148176,Computing,0,cod,7/3/2016,Net,250,369
212252,complete,Audionic_ LT-480 ,275,1,525,100148176,Computing,0,cod,7/3/2016,Net,275,369
212253,canceled,sputnik_701/5-9,1500,1,1500,100148177,Men's Fashion,0,cod,7/3/2016,Gross,"1,500",370
212255,complete,B-power_8282391-43,2499,1,2499,100148178,Men's Fashion,0,cod,7/3/2016,Net,"2,499",371
212257,complete,kcc_glamour deal,320,1,320,100148179,Beauty & Grooming,0,cod,7/3/2016,Net,320,48
212258,order_refunded,sputnik_701/D14-10,1500,1,1500,100148180,Men's Fashion,0,cod,7/3/2016,Valid,"1,500",372
212260,complete,kcc_fresh,180,1,180,100148181,Beauty & Grooming,0,cod,7/3/2016,Net,180,373
212261,complete,Hstyle_HW-2016156,405,1,405,100148182,Beauty & Grooming,0,cod,7/3/2016,Net,405,374
212262,order_refunded,Veet_1,165,1,165,100148183,Beauty & Grooming,0,cod,7/3/2016,Valid,165,375
212263,complete,kcc_Harmony Perfumed Talcum Powder-200gm,143,1,143,100148184,Beauty & Grooming,0,cod,7/3/2016,Net,143,48
212265,complete,rute2_Vit B 50 Complex 50 Tablets,890,1,2090,100148185,Health & Sports,0,cod,7/3/2016,Net,890,376
212266,complete,vitamin_Ultra Whey Protein,1200,1,2090,100148185,Health & Sports,0,cod,7/3/2016,Net,"1,200",376
212267,canceled,MYWALET_MW-033-D1-BLACK,1082,1,1082,100148186,Men's Fashion,0,cod,7/3/2016,Gross,"1,082",377
212268,complete,vitamin_Vita White,960,2,1920,100148187,Health & Sports,0,cod,7/3/2016,Net,"1,920",378
212269,complete,UK_Pheni 400 Gms,150,1,150,100148188,Soghaat,0,cod,7/3/2016,Net,150,93
212270,order_refunded,vitamin_Royal Jelly 500,640,1,640,100148189,Health & Sports,0,cod,7/3/2016,Valid,640,379
212271,complete,VITAMIN_HAIR SKIN & NAIL FORMULA,480,2,960,100148190,Health & Sports,0,cod,7/3/2016,Net,960,378
212272,complete,VITAMIN_WHITENING BB CREAM,280,1,70,100148191,Beauty & Grooming,0,cod,7/3/2016,Net,280,380
212274,canceled,vitamin_Vita White,960,2,1920,100148192,Health & Sports,0,cod,7/3/2016,Gross,"1,920",378
212276,canceled,ESPICO_050-Fancy Nylon Bra-Black-34,430,1,430,100148194,Women's Fashion,0,cod,7/3/2016,Gross,430,382
212278,complete,JBS_SL-STOR-017,100,1,180,100148195,Home & Living,52.63,cod,7/3/2016,Net,100,383
212279,complete,JBS_SL-STOR-051,100,1,180,100148195,Home & Living,52.63,cod,7/3/2016,Net,100,383
212280,complete,JBS_SL-STOR-024,180,1,180,100148195,Home & Living,94.74,cod,7/3/2016,Net,180,383
212281,canceled,sputnik_177/9-10,1500,1,1500,100148196,Men's Fashion,0,cod,7/3/2016,Gross,"1,500",384
212283,canceled,Audionic_DJ-106,625,1,625,100148197,Computing,0,cod,7/3/2016,Gross,625,385
212284,complete,sputnik_3444/10-9,2000,1,2639,100148198,Women's Fashion,0,ublcreditcard,7/3/2016,Net,"2,000",386
212286,complete,ihijab_PN039,639,1,2639,100148198,Women's Fashion,0,ublcreditcard,7/3/2016,Net,639,386
212287,complete,Al Muhafiz Sohan Halwa Almond,350,1,150,100148199,Soghaat,200,cod,7/3/2016,Net,350,387
212288,complete,ajwa_Ajwa Seeds Powder,900,1,1800,100148200,Health & Sports,0,cod,7/3/2016,Net,900,388
212289,complete,ajwa_Ajwa Dates Powder,900,1,1800,100148200,Health & Sports,0,cod,7/3/2016,Net,900,388
212290,complete,ESPICO_050-Fancy Nylon Bra-Black-34,430,1,130,100148201,Women's Fashion,100,mygateway,7/3/2016,Net,430,389
212292,complete,ESPICO_Sports Bra-Skin-Free size,480,1,280,100148202,Women's Fashion,200,cod,7/3/2016,Net,480,382
212294,complete,ESPICO_Classic Cotton-Skin-42,350,1,250,100148203,Women's Fashion,100,cod,7/3/2016,Net,350,382
212296,complete,RS_cake rusk,190,1,615,100148204,Soghaat,0,cod,7/3/2016,Net,190,390
212297,complete,RS_Kaju Barfi,425,1,615,100148204,Soghaat,0,cod,7/3/2016,Net,425,390
212298,complete,UK_Bangali Rasgulla Tin Pack  500 Gms,260,1,475,100148205,Soghaat,0,cod,7/3/2016,Net,260,391
212299,complete,UK_Gift Box Baklawa 300 Gms,265,1,475,100148205,Soghaat,0,cod,7/3/2016,Net,265,391
212300,complete,UK_Soan Papdi Original 250 Gms,150,1,475,100148205,Soghaat,0,cod,7/3/2016,Net,150,391
212302,canceled,AKL_A131128767_SS-25_Light Blue,3775,1,10195,100148206,Women's Fashion,0,mygateway,7/3/2016,Gross,"3,775",323
212303,canceled,Silkasia_Cream Stylish Embroidered Dress,4500,1,10195,100148206,Women's Fashion,0,mygateway,7/3/2016,Gross,"4,500",323
212304,canceled,UK_Kala Jamun Tin Pack 500 Gms,260,1,10195,100148206,Soghaat,0,mygateway,7/3/2016,Gross,260,323
212305,canceled,UK_Namkino Mix Nimco 200 Gms,80,1,10195,100148206,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212306,canceled,UK_ Namkino Lajawab Mix 200 Gms,80,1,10195,100148206,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212307,canceled,UK_Namkino All In One 200 Gms,80,1,10195,100148206,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212308,canceled,UK_Soan Papdi Original 250 Gms,150,1,10195,100148206,Soghaat,0,mygateway,7/3/2016,Gross,150,323
212309,canceled,UK_Namkino Masala Sev 200 Gms,80,1,10195,100148206,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212310,complete,RS_Habshi Halwa Tin,280,2,1070,100148207,Soghaat,0,cod,7/3/2016,Net,560,392
212311,complete,Al Muhafiz Sohan Halwa Walnut,510,1,1070,100148207,Soghaat,0,cod,7/3/2016,Net,510,392
212312,complete,samsung_EBF1A2GBU_8,1090,1,1090,100148208,Mobiles & Tablets,0,cod,7/4/2016,Net,"1,090",393
212313,canceled,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495,1,930,100148209,Soghaat,0,cod,7/4/2016,Gross,495,394
212314,canceled,RS_Gulab jaman Tin,435,1,930,100148209,Soghaat,0,cod,7/4/2016,Gross,435,394
212315,order_refunded,Ajmery_BRR-590-L,899,1,899,100148210,Men's Fashion,0,cod,7/4/2016,Valid,899,36
212317,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148211,Soghaat,0,cod,7/4/2016,Net,350,395
212318,complete,LC_359547105042,4750,1,10650,100148212,Beauty & Grooming,0,cod,7/4/2016,Net,"4,750",396
212319,complete,HOS-m_DUNBM100,2900,1,10650,100148212,Beauty & Grooming,0,cod,7/4/2016,Net,"2,900",396
212320,complete,HOS-m_DVFCWM125,3000,1,10650,100148212,Beauty & Grooming,0,cod,7/4/2016,Net,"3,000",396
212321,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148213,Soghaat,0,cod,7/4/2016,Net,350,395
212322,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148214,Soghaat,0,cod,7/4/2016,Net,350,395
212323,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148215,Soghaat,0,cod,7/4/2016,Net,350,395
212324,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148216,Soghaat,0,cod,7/4/2016,Net,350,395
212325,complete,UK_Namkino Mix Nimco 200 Gms,80,1,80,100148217,Soghaat,0,cod,7/4/2016,Net,80,395
212326,complete,UK_Namkino Aaloo Sev 200 Gms,80,1,80,100148218,Soghaat,0,cod,7/4/2016,Net,80,395
